Sales Organization;Item (SD);Sales Document;Status;Status;Sales Document Type;Sold-to party;Name 1;Material;Description;Plant;Confirmed Quantity;Order Quantity;Unit of measure;Delivery Date;Ship-to party;Ship-To Name;Purchase order no.;Goods Issue Date
A131;10;137204841;Not delivered;A;ZKB;1108872;AGRO LAJITAS SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/10/2021;1843007;AGRO LAJITAS SA;C0000005754 Z11;27/10/2021
A131;10;137204073;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00097080398;NTO2.5CP G2 CP SUN LCLMD BG150UK AR;C049;70;70;ZPB;26/07/2021;10012736;TERRAMAR S.A;SIGO 3836 TRANSFEREN;22/07/2021
A131;20;137204073;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00097080399;NTO2.5CP G3 CP SUN LCLMD BG150UK AR;C049;111;111;ZPB;31/07/2021;10012736;TERRAMAR S.A;SIGO 3836 TRANSFEREN;28/07/2021
A131;30;137204073;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00097080399;NTO2.5CP G3 CP SUN LCLMD BG150UK AR;C049;1.150;1.150;ZPB;31/07/2021;10012736;TERRAMAR S.A;SIGO 3836 TRANSFEREN;28/07/2021
A131;40;137204073;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00097080398;NTO2.5CP G2 CP SUN LCLMD BG150UK AR;C049;496;496;ZPB;26/07/2021;10012736;TERRAMAR S.A;SIGO 3836 TRANSFEREN;22/07/2021
A131;50;137204073;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00097080398;NTO2.5CP G2 CP SUN LCLMD BG150UK AR;C049;938;938;ZPB;26/07/2021;10012736;TERRAMAR S.A;SIGO 3836 TRANSFEREN;22/07/2021
A131;10;137204008;Not delivered;A;ZKB;1362701;COMPANIA DE INSUMOS Y GRANOS;00097063888;EXALTSC BTLHPE12X1L ARG;C077;204,000;204,000;L;30/10/2021;1867884;COMPANIA DE INSUMOS Y GRANOS;C0000005744 Z11;27/10/2021
A131;10;137203995;Not delivered;A;ZKB;2346120;SURGEN SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/10/2021;2352105;SURGEN SRL;C0000005738 Z11;27/10/2021
A131;10;137203975;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097029376;NEXT 22.6PWE C21 PWE COR RCMQ BG80UK AR;C049;354;354;ZPB;01/11/2021;2363129;ADECO AGROPECUARIA SA;OC 100362272  -C5734;26/10/2021
A131;20;137203975;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097071079;510PWU C18 PWU COR CT CMQL BG80UK AR;C344;271;271;ZPB;01/11/2021;2363129;ADECO AGROPECUARIA SA;OC 100362272  -C5734;26/10/2021
A131;30;137203975;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097070893;RFG22RRE C19 ERR COR CT RCMQ BG80UK AR;C049;90;90;ZPB;01/11/2021;2363129;ADECO AGROPECUARIA SA;OC 100362272  -C5734;26/10/2021
A131;10;137203974;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097072870;NEXT 25.8PWU C20 COR CT CMQL BG80UK AR;C049;85;85;ZPB;15/10/2021;1944082;ADECO AGROPECUARIA SA;OC 100362274  C5733;08/10/2021
A131;20;137203974;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097072863;NEXT 25.8PWU R18 COR CT CMQL BG80UK AR;C049;214;215;ZPB;15/10/2021;1944082;ADECO AGROPECUARIA SA;OC 100362274  C5733;08/10/2021
A131;30;137203974;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097071079;510PWU C18 PWU COR CT CMQL BG80UK AR;C344;513;513;ZPB;15/10/2021;1944082;ADECO AGROPECUARIA SA;OC 100362274  C5733;08/10/2021
A131;40;137203974;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097071077;510PWU C16 PWU COR CT CMQL BG80UK AR;C344;174;174;ZPB;15/10/2021;1944082;ADECO AGROPECUARIA SA;OC 100362274  C5733;08/10/2021
A131;50;137203974;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00099017486;RFG1RR R20 RR COR RCMQ BG80UK AR;C344;69;69;ZPB;15/10/2021;1944082;ADECO AGROPECUARIA SA;OC 100362274  C5733;08/10/2021
A131;60;137203974;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00099017486;RFG1RR R20 RR COR RCMQ BG80UK AR;C344;33;277;ZPB;15/10/2021;1944082;ADECO AGROPECUARIA SA;OC 100362274  C5733;08/10/2021
A131;10;137203970;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097029376;NEXT 22.6PWE C21 PWE COR RCMQ BG80UK AR;C049;313;313;ZPB;01/11/2021;1861146;ADECO AGROPECUARIA SA;OC 100362271 - C5732;27/10/2021
A131;20;137203970;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097072863;NEXT 25.8PWU R18 COR CT CMQL BG80UK AR;C049;103;103;ZPB;01/11/2021;1861146;ADECO AGROPECUARIA SA;OC 100362271 - C5732;27/10/2021
A131;10;137203966;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097029376;NEXT 22.6PWE C21 PWE COR RCMQ BG80UK AR;C049;505;505;ZPB;01/11/2021;1861141;ADECO AGROPECUARIA SA;OC 100362271 -C05731;29/10/2021
A131;20;137203966;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097072863;NEXT 25.8PWU R18 COR CT CMQL BG80UK AR;C049;179;179;ZPB;01/11/2021;1861141;ADECO AGROPECUARIA SA;OC 100362271 -C05731;29/10/2021
A131;20;137203961;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097029359;NEXT 22.6PWU R19 PWU COR RCMQ BG80UK AR;C344;310;310;ZPB;01/11/2021;10017523;ADECO AGROPECUARIA SA;OC 100362267 -C05730;29/10/2021
A131;10;137203950;Not delivered;A;ZKB;1432385;SEMILLERIA BELTRAMO SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;31/10/2021;10011955;SEMILLERIA BELTRAMO SA;C0000005729 TRANSFER;28/10/2021
A131;10;137203876;Not delivered;A;ZKB;702672;COOP AGRICOLA GANADERA DE;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;2.400,000;2.400,000;L;30/09/2021;1843637;COOP AGRICOLA GANADERA DE;C0000005723 Z11 AZUL;29/09/2021
A131;30;137203876;Not delivered;A;ZKB;702672;COOP AGRICOLA GANADERA DE;00097082124;MORATA ACE BTLHPE4X5L ARG;C077;100,000;100,000;L;31/12/2021;1843637;COOP AGRICOLA GANADERA DE;C0000005723 Z11 AZUL;30/12/2021
A131;10;137203291;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;31/10/2021;2141687;AGROEMPRESA COLON SA;C0000005717 TRANSFER;26/10/2021
A131;10;137203290;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;10.800,000;10.800,000;L;30/11/2021;1873499;AGROEMPRESA COLON SA;C0000005716 TRANSFER;29/11/2021
A131;10;137203128;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;1873499;AGROEMPRESA COLON SA;C0000005715 TRANSFER;29/11/2021
A131;30;137203064;Not delivered;A;ZKB;1108872;AGRO LAJITAS SA;00097071073;510PWU R18 PWU COR CT CMQL BG80UK AR;C344;324;324;ZPB;15/09/2021;2189361;AGRO LAJITAS SA;0000004119 Z03;08/09/2021
A131;10;137202658;Not delivered;A;ZKB;2346120;SURGEN SRL;00097082161;DRYLINE BTLHPE20L ARG;C077;3.000,000;3.000,000;L;30/10/2021;2352105;SURGEN SRL;C0000005707 Z11;27/10/2021
A131;10;137202657;Not delivered;A;ZKB;1693739;VETAGRO SRL;00097082161;DRYLINE BTLHPE20L ARG;C077;1.000,000;1.000,000;L;30/10/2021;1693739;VETAGRO SRL;C0000005706 Z11;27/10/2021
A131;10;137202588;Not delivered;A;ZKB;10003425;AGRO LORETO SA;00097082161;DRYLINE BTLHPE20L ARG;C077;1.000,000;1.000,000;L;05/10/2021;10007206;AGRO LORETO SA;C0000005703 TRANSFER;04/10/2021
A131;10;137202587;Not delivered;A;ZKB;348763;DESAB S.A.;00097082161;DRYLINE BTLHPE20L ARG;C077;2.500,000;2.500,000;L;26/11/2021;1843682;DESAB S.A.;C0000005700 TRANSFER;24/11/2021
A131;10;137202586;Not delivered;A;ZKB;1233452;DON ITALO SA;00097082161;DRYLINE BTLHPE20L ARG;C077;1.500,000;1.500,000;L;05/10/2021;1233452;DON ITALO SA;C0000005702 TRANSFER;04/10/2021
A131;10;137202584;Not delivered;A;ZKB;348763;DESAB S.A.;00097082161;DRYLINE BTLHPE20L ARG;C077;2.500,000;2.500,000;L;01/10/2021;1843691;DESAB S.A.;C0000005699 TRANSFER;30/09/2021
A131;10;137202472;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;400,000;400,000;L;30/11/2021;2400491;GRUPO ABS S.R.L.;C0000005698 Z11;26/11/2021
A131;10;137202470;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097059701;ENLIST BTLHPE20L ARG;C077;3.600,000;3.600,000;L;31/10/2021;2400491;GRUPO ABS S.R.L.;C0000005696 Z11;27/10/2021
A131;30;137202323;Not delivered;A;ZKB;421728;AGRONORT SA;00097082124;MORATA ACE BTLHPE4X5L ARG;C077;1.000,000;1.000,000;L;31/12/2021;421728;AGRONORT SA;C0000005688 Z11;30/12/2021
A131;10;137201776;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000005684 TRANSFER;29/11/2021
A131;10;137201775;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000005680 TRANSFER;29/11/2021
A131;10;137201774;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000005682 TRANSFER;29/11/2021
A131;10;137201773;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000005681 TRANSFER;29/11/2021
A131;10;137201594;Not delivered;A;ZOR;711987;MORERO Y CIA SACIAI Y F;00097082161;DRYLINE BTLHPE20L ARG;C077;1.500,000;1.500,000;L;30/09/2021;711987;MORERO Y CIA SACIAI Y F;C0000005676 Z05;29/09/2021
A131;10;137200503;Not delivered;A;ZOR;421680;ACEITERA GENERAL DEHEZA SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;2.000,000;2.000,000;L;30/09/2021;421680;ACEITERA GENERAL DEHEZA SA;z11 C0000005479;29/09/2021
A131;10;137200080;Not delivered;A;ZKB;422062;COTAGRO COOPERATIVA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/09/2021;1866502;COTAGRO COOPERATIVA;C0000005655 Z11;29/09/2021
A131;10;137199314;Not delivered;A;ZVER;10015201;ESTANCIA LA PELADA GANADERA Y;00097063786;PASTARGOLD BTLHPE4X5L ARG;C077;1.000,000;1.000,000;L;30/10/2021;1066272;SUMIDAS JV S.A.;C0000005511 Z29;28/10/2021
A131;10;137198782;Not delivered;A;ZKB;1191172;AGRUPACION CAMPONUEVO SA;00097065296;MERITWGPACK CPKHPE 4X(1.4+0.1)KG ARG;C077;50;50;UNT;30/12/2021;1191172;AGRUPACION CAMPONUEVO SA;C0000005582 Z11;28/12/2021
A131;11;137198782;Not delivered;A;ZKB;1191172;AGRUPACION CAMPONUEVO SA;00097062225;MERITWG BTLHPE4X1.4KG ARG;C077;280,000;280,000;KG;30/12/2021;1191172;AGRUPACION CAMPONUEVO SA;C0000005582 Z11;28/12/2021
A131;12;137198782;Not delivered;A;ZKB;1191172;AGRUPACION CAMPONUEVO SA;00097062196;METSULFURON PCKLAM0.1KG ARG;C077;20,000;20,000;KG;30/12/2021;1191172;AGRUPACION CAMPONUEVO SA;C0000005582 Z11;28/12/2021
A131;30;137198150;Not delivered;A;ZKB;1140235;HECTOR A BERTONE SA;00097067279;TRANSFORM BAG24X300GR ARG;C077;43,200;43,200;KG;31/10/2021;1140235;HECTOR A BERTONE SA;C0000005566 Z11;28/10/2021
A131;40;137198150;Not delivered;A;ZKB;1140235;HECTOR A BERTONE SA;00099074918;TOCONEXTRA BTLPET12X1L ARG;C077;12,000;12,000;L;30/11/2021;1140235;HECTOR A BERTONE SA;C0000005566 Z11;29/11/2021
A131;10;137197769;Not delivered;A;ZKB;1519556;INSUMOS DEL CENTRO SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;10.800,000;10.800,000;L;30/09/2021;1844308;INSUMOS DEL CENTRO SA;C0000005517 Z11;29/09/2021
A131;10;137196944;Not delivered;A;ZOR;811682;RIBOLDI SA;00097026999;RFG22RR R21 RR COR RCMQ BG80UK AR;C344;54;54;ZPB;10/08/2021;811682;RIBOLDI SA;0000004224 Z01;06/08/2021
A131;30;137196749;Not delivered;A;ZOR;2390804;EL ESTERO SA;00097067279;TRANSFORM BAG24X300GR ARG;C077;201,600;201,600;KG;30/09/2021;2071837;ACEITERA GENERAL DEHEZA SA;AGD/C0000005486 Z03;28/09/2021
A131;20;137196642;Not delivered;A;ZOR;348764;FEDEA S.A.;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;10.800,000;10.800,000;L;30/11/2021;1843799;FEDEA S.A.;C0000005500 Z11 TREN;26/11/2021
A131;10;137196013;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097023522;LOYANT BTLCOX20L ARG;C077;4.000,000;4.000,000;L;10/09/2021;827374;DASER AGRO S.A.;C0000005468 TRANSFER;09/09/2021
A131;10;137195768;Not delivered;A;ZVER;421728;AGRONORT SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;2.200,000;2.200,000;L;30/09/2021;421728;AGRONORT SA;C0000004781 Z14;29/09/2021
A131;30;137195767;Not delivered;A;ZVER;421728;AGRONORT SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;1.800,000;1.800,000;L;30/09/2021;421728;AGRONORT SA;C0000004780 Z16;29/09/2021
A131;10;137195759;Not delivered;A;ZKB;1108872;AGRO LAJITAS SA;00097082161;DRYLINE BTLHPE20L ARG;C077;400,000;400,000;L;30/09/2021;1108872;AGRO LAJITAS SA;C0000005462 Z11;28/09/2021
A131;50;137195564;Not delivered;A;ZOR;1159304;AGROIDEAS SA;00099017484;RFG1RR R17 RR COR RCMQ BG80UK AR;C344;59;59;ZPB;31/07/2021;10027676;AGROIDEAS SA;0000003908 Z01 FACTU;28/07/2021
A131;10;137194692;Not delivered;A;ZOR;421689;AGRICULTORES FEDERADOS;00097067279;TRANSFORM BAG24X300GR ARG;C077;201,600;201,600;KG;01/11/2021;1762191;AGRICULTORES FEDERADOS;C0000005439 Z11 CASI;29/10/2021
A131;20;137194687;Not delivered;A;ZOR;421689;AGRICULTORES FEDERADOS;00097067279;TRANSFORM BAG24X300GR ARG;C077;144,000;144,000;KG;30/11/2021;1762191;AGRICULTORES FEDERADOS;C0000005438 Z11 CASI;29/11/2021
A131;60;137194674;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097070893;RFG22RRE C19 ERR COR CT RCMQ BG80UK AR;C049;70;70;ZPB;01/11/2021;1842958;ADECO AGROPECUARIA SA;OC 100362272 -03571;27/10/2021
A131;70;137194674;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097029376;NEXT 22.6PWE C21 PWE COR RCMQ BG80UK AR;C049;314;314;ZPB;01/11/2021;1842958;ADECO AGROPECUARIA SA;OC 100362272 -03571;27/10/2021
A131;80;137194674;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097071077;510PWU C16 PWU COR CT CMQL BG80UK AR;C344;337;337;ZPB;01/11/2021;1842958;ADECO AGROPECUARIA SA;OC 100362272 -03571;27/10/2021
A131;10;137194655;Not delivered;A;ZVER;2344675;CERROS SERV AGRICOLAS SA;00097070890;RFG22RRE SPC ERR COR CT RCMQ BG80UK AR;C049;21;21;ZPB;08/09/2021;2408421;CERROS SERV AGRICOLAS SA;0000004116 Z04 FACT;07/09/2021
A131;80;137194655;Not delivered;A;ZVER;2344675;CERROS SERV AGRICOLAS SA;00097070890;RFG22RRE SPC ERR COR CT RCMQ BG80UK AR;C049;10;10;ZPB;04/09/2021;2408421;CERROS SERV AGRICOLAS SA;0000004116 Z04 FACT;02/09/2021
A131;20;137194620;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;560,000;560,000;L;30/09/2021;827375;RINDES Y CULTIVOS DAS S.A.;C0000005433 Z11;29/09/2021
A131;20;137194480;Not delivered;A;ZKB;698907;AGRO MATORRALES SA;00099017484;RFG1RR R17 RR COR RCMQ BG80UK AR;C344;11;11;ZPB;10/09/2021;698907;AGRO MATORRALES SA;0000004221 Z11;09/09/2021
A131;30;137194076;Not delivered;A;ZKB;422082;DISTRIBUIDORA ROYJO SRL;00099017484;RFG1RR R17 RR COR RCMQ BG80UK AR;C344;2;2;ZPB;15/09/2021;2245367;DISTRIBUIDORA ROYJO SRL;0000004212 Z11;13/09/2021
A131;20;137193421;Not delivered;A;ZOR;1245484;MSU SA;00097059701;ENLIST BTLHPE20L ARG;C074;800,000;800,000;L;30/11/2021;827374;DASER AGRO S.A.;2/C0000005407 Z05;30/11/2021
A131;30;137193010;Not delivered;A;ZOR;1245484;MSU SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C074;200,000;200,000;L;21/09/2021;827374;DASER AGRO S.A.;2/0000005376 Z05;21/09/2021
A131;40;137193010;Not delivered;A;ZOR;1245484;MSU SA;00097059701;ENLIST BTLHPE20L ARG;C074;200,000;200,000;L;30/11/2021;827374;DASER AGRO S.A.;2/0000005376 Z05;30/11/2021
A131;20;137192968;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097067279;TRANSFORM BAG24X300GR ARG;C077;237,600;237,600;KG;30/11/2021;827374;DASER AGRO S.A.;C0000005371 TRANSFER;29/11/2021
A131;50;137192968;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00099074918;TOCONEXTRA BTLPET12X1L ARG;C077;504,000;504,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000005371 TRANSFER;29/11/2021
A131;30;137191235;Not delivered;A;ZOR;1362701;COMPANIA DE INSUMOS Y GRANOS;00097082161;DRYLINE BTLHPE20L ARG;C077;1.500,000;1.500,000;L;30/09/2021;1362701;COMPANIA DE INSUMOS Y GRANOS;C0000005356 Z05;29/09/2021
A131;10;137191232;Not delivered;A;ZOR;1358971;AGRONORTE CEREALES SRL;00097082161;DRYLINE BTLHPE20L ARG;C077;1.500,000;1.500,000;L;30/09/2021;1358971;AGRONORTE CEREALES SRL;C0000005355 Z11;29/09/2021
A131;10;137191229;Not delivered;A;ZOR;1358971;AGRONORTE CEREALES SRL;00097082161;DRYLINE BTLHPE20L ARG;C077;1.500,000;1.500,000;L;30/09/2021;1358971;AGRONORTE CEREALES SRL;C0000005354 Z05;29/09/2021
A131;10;137191227;Not delivered;A;ZOR;1358971;AGRONORTE CEREALES SRL;00097082161;DRYLINE BTLHPE20L ARG;C077;2.000,000;2.000,000;L;30/09/2021;1358971;AGRONORTE CEREALES SRL;C0000005353 Z05;29/09/2021
A131;10;137191223;Not delivered;A;ZOR;1140235;HECTOR A BERTONE SA;00097082161;DRYLINE BTLHPE20L ARG;C077;2.800,000;2.800,000;L;30/09/2021;1140235;HECTOR A BERTONE SA;C0000005352 Z05;29/09/2021
A131;20;137191023;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00099074918;TOCONEXTRA BTLPET12X1L ARG;C077;504,000;504,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000005346 TRANSFER;29/11/2021
A131;10;137191016;Not delivered;A;ZKB;422110;AGROASA SA;00097065296;MERITWGPACK CPKHPE 4X(1.4+0.1)KG ARG;C077;30;30;UNT;30/12/2021;422110;AGROASA SA;C0000005345 Z11;28/12/2021
A131;11;137191016;Not delivered;A;ZKB;422110;AGROASA SA;00097062225;MERITWG BTLHPE4X1.4KG ARG;C077;168,000;168,000;KG;30/12/2021;422110;AGROASA SA;C0000005345 Z11;28/12/2021
A131;12;137191016;Not delivered;A;ZKB;422110;AGROASA SA;00097062196;METSULFURON PCKLAM0.1KG ARG;C077;12,000;12,000;KG;30/12/2021;422110;AGROASA SA;C0000005345 Z11;28/12/2021
A131;20;137190988;Not delivered;A;ZKB;422032;COOPERATIVA AGRARIA TRES;00000113039;TORDON24K BTLHPE4X5L ARG;C077;2.000,000;2.000,000;L;30/11/2021;422032;COOPERATIVA AGRARIA TRES;C0000005344 Z11;26/11/2021
A131;10;137190942;Not delivered;A;ZKB;348756;AMBITO DAS S.A.;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/09/2021;594376;AMBITO DAS S.A.;C0000005342 Z11;29/09/2021
A131;10;137190941;Not delivered;A;ZKB;348756;AMBITO DAS S.A.;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/09/2021;10019708;AMBITO DAS SA;C0000005341 Z11;29/09/2021
A131;10;70449554;Open;A;ZVEF;1042786;GANADERA DEL NORDESTE SRL;00097063888;EXALTSC BTLHPE12X1L ARG;C077;84,000;84,000;L;;1042786;GANADERA DEL NORDESTE SRL;factura anticipada;
A131;10;137190483;Not delivered;A;ZKB;711987;MORERO Y CIA SACIAI Y F;00097067279;TRANSFORM BAG24X300GR ARG;C077;36,000;36,000;KG;30/11/2021;2303034;MORERO Y CIA SACIAI Y F;C0000005340 TRANSFER;29/11/2021
A131;10;137190342;Not delivered;A;ZKB;1092838;CAMPO Y MAR SA;00097065296;MERITWGPACK CPKHPE 4X(1.4+0.1)KG ARG;C077;25;25;UNT;30/12/2021;1092838;CAMPO Y MAR SA;C0000005319 Z11;28/12/2021
A131;11;137190342;Not delivered;A;ZKB;1092838;CAMPO Y MAR SA;00097062225;MERITWG BTLHPE4X1.4KG ARG;C077;140,000;140,000;KG;30/12/2021;1092838;CAMPO Y MAR SA;C0000005319 Z11;28/12/2021
A131;12;137190342;Not delivered;A;ZKB;1092838;CAMPO Y MAR SA;00097062196;METSULFURON PCKLAM0.1KG ARG;C077;10,000;10,000;KG;30/12/2021;1092838;CAMPO Y MAR SA;C0000005319 Z11;28/12/2021
A131;10;137190295;Not delivered;A;ZKB;827371;UBAJAY DAS S.A.;00097067279;TRANSFORM BAG24X300GR ARG;C077;86,400;86,400;KG;31/10/2021;1845222;UBAJAY DAS S.A.;C0000005332 TRANSFER;28/10/2021
A131;10;137190242;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;1.200,000;1.200,000;L;30/09/2021;827375;RINDES Y CULTIVOS DAS S.A.;C0000005329 Z11;29/09/2021
A131;10;137190241;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;1.200,000;1.200,000;L;30/09/2021;1845234;RINDES Y CULTIVOS DAS S.A.;C0000005330 Z11;29/09/2021
A131;10;137190187;Not delivered;A;ZKB;827371;UBAJAY DAS S.A.;00099074918;TOCONEXTRA BTLPET12X1L ARG;C077;504,000;504,000;L;30/10/2021;827371;UBAJAY DAS S.A.;C0000005326 TRANSFER;28/10/2021
A131;10;137190013;Not delivered;A;ZOR;421689;AGRICULTORES FEDERADOS;00097063786;PASTARGOLD BTLHPE4X5L ARG;C077;500,000;500,000;L;30/10/2021;1762191;AGRICULTORES FEDERADOS;C0000005316 Z11 CASI;28/10/2021
A131;10;137190012;Not delivered;A;ZKB;693960;COOPERATIVA AGRICOLA GANADERA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/09/2021;693960;COOPERATIVA AGRICOLA GANADERA;C0000005321 Z11;29/09/2021
A131;10;137189228;Not delivered;A;ZOR;683242;ENRIQUE M BAYA CASAL SA;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/09/2021;1840683;ENRIQUE M BAYA CASAL SA;C0000005310 Z05 Dest;29/09/2021
A131;20;137189228;Not delivered;A;ZOR;683242;ENRIQUE M BAYA CASAL SA;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/09/2021;1840683;ENRIQUE M BAYA CASAL SA;C0000005310 Z05 Dest;29/09/2021
A131;30;137189228;Not delivered;A;ZOR;683242;ENRIQUE M BAYA CASAL SA;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/09/2021;1840683;ENRIQUE M BAYA CASAL SA;C0000005310 Z05 Dest;29/09/2021
A131;40;137189228;Not delivered;A;ZOR;683242;ENRIQUE M BAYA CASAL SA;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/09/2021;1840683;ENRIQUE M BAYA CASAL SA;C0000005310 Z05 Dest;29/09/2021
A131;10;137189208;Not delivered;A;ZOR;683242;ENRIQUE M BAYA CASAL SA;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;01/09/2021;2102613;ENRIQUE M BAYA CASAL SA;C0000005307 Z05 PEHU;30/08/2021
A131;10;137189204;Not delivered;A;ZOR;683242;ENRIQUE M BAYA CASAL SA;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;01/09/2021;2284532;ENRIQUE M BAYA CASAL GUALEGUAY;C0000005306 Z05 GUAL;31/08/2021
A131;10;137189203;Not delivered;A;ZOR;683242;ENRIQUE M BAYA CASAL SA;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;01/09/2021;1840683;ENRIQUE M BAYA CASAL SA;C0000005304 Z05 SALA;31/08/2021
A131;20;137188975;Not delivered;A;ZVER;421728;AGRONORT SA;00097063888;EXALTSC BTLHPE12X1L ARG;C077;348,000;348,000;L;30/09/2021;421728;AGRONORT SA;C0000004997 Z16;29/09/2021
A131;30;137188975;Not delivered;A;ZVER;421728;AGRONORT SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;200,000;200,000;L;30/09/2021;421728;AGRONORT SA;C0000004997 Z16;29/09/2021
A131;40;137188975;Not delivered;A;ZVER;421728;AGRONORT SA;00097067279;TRANSFORM BAG24X300GR ARG;C077;396,000;396,000;KG;31/10/2021;421728;AGRONORT SA;C0000004997 Z16;28/10/2021
A131;10;137188808;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097082161;DRYLINE BTLHPE20L ARG;C077;20.000,000;20.000,000;L;31/10/2021;827374;DASER AGRO S.A.;C0000005293 TRANSFER;28/10/2021
A131;10;137188105;Not delivered;A;ZVER;348756;AMBITO DAS S.A.;00097029372;NEXT 22.6PWE SPC PWE COR RCMQ BG80UK AR;C049;91;91;ZPB;09/09/2021;10019708;AMBITO DAS SA;SIGO 3288 Z03 0529A0;08/09/2021
